confidence,radius,position,id
0.5990753579821938,120,"(945, 495)",200002_056
0.6026979851710069,120,"(870, 345)",200002_056
0.6047976341571757,120,"(945, 570)",200002_056
0.6059780024865408,120,"(645, 345)",200002_056
0.6083928671868297,120,"(870, 420)",200002_056
0.6106050911972694,120,"(720, 195)",200002_056
0.6112316483370734,120,"(795, 270)",200002_056
0.6112388184840415,120,"(870, 495)",200002_056
0.6158910200771824,120,"(870, 570)",200002_056
0.6163587313676783,120,"(795, 420)",200002_056
0.6165469712036414,120,"(795, 345)",200002_056
0.6167959818769322,120,"(720, 270)",200002_056
0.6181395628606764,120,"(720, 345)",200002_056
0.6200343359078608,120,"(570, 345)",200002_056
0.6263827629908929,120,"(795, 495)",200002_056
0.6313463433333893,120,"(345, 345)",200002_056
0.6334880779061937,120,"(720, 420)",200002_056
0.6341360324050651,120,"(495, 345)",200002_056
0.6355100947176043,120,"(795, 570)",200002_056
0.6393480724660947,120,"(720, 495)",200002_056
0.642579534881045,120,"(645, 420)",200002_056
0.6576377727072702,120,"(720, 570)",200002_056
0.6584142765376646,120,"(420, 345)",200002_056
0.6585730872397328,120,"(570, 420)",200002_056
0.6639129685269245,120,"(120, 420)",200002_056
0.6651225341158211,120,"(120, 570)",200002_056
0.6684971875850171,120,"(645, 495)",200002_056
0.6821630149466045,120,"(495, 420)",200002_056
0.6856925287579254,120,"(120, 495)",200002_056
0.6865962366885099,120,"(645, 570)",200002_056
0.6868278306980439,120,"(195, 420)",200002_056
0.6881331360348587,120,"(270, 420)",200002_056
0.6884921653266666,120,"(420, 420)",200002_056
0.6895744945962717,120,"(345, 420)",200002_056
0.6960344380393113,120,"(570, 495)",200002_056
0.7033729252352043,120,"(420, 495)",200002_056
0.7054589846539201,120,"(345, 495)",200002_056
0.7067771574802353,120,"(570, 570)",200002_056
0.7072051883672654,120,"(195, 495)",200002_056
0.7085542242148022,120,"(495, 495)",200002_056
0.7127596699425136,120,"(195, 570)",200002_056
0.7135582707078701,120,"(270, 495)",200002_056
0.7210414853849972,120,"(495, 570)",200002_056
0.7300303475429394,120,"(270, 570)",200002_056
0.7320063875469489,120,"(420, 570)",200002_056
0.7374634195414079,120,"(345, 570)",200002_056
0.36031874556196447,120,"(270, 120)",200002_057
0.36440375065244046,120,"(195, 120)",200002_057
0.37263226714909964,120,"(195, 195)",200002_057
0.3838035649484719,120,"(270, 195)",200002_057
0.3990003693805284,120,"(345, 120)",200002_057
0.40080708400537063,120,"(120, 195)",200002_057
0.4200713216040272,120,"(420, 120)",200002_057
0.4221701675217088,120,"(120, 120)",200002_057
0.43817357490177544,120,"(345, 195)",200002_057
0.43964558401164255,120,"(495, 120)",200002_057
0.4477434914153992,120,"(195, 270)",200002_057
0.46866081908150703,120,"(120, 270)",200002_057
0.48788400962331485,120,"(270, 270)",200002_057
0.49919331153491475,120,"(570, 120)",200002_057
0.5034232432614122,120,"(420, 195)",200002_057
0.5125915889261378,120,"(1095, 120)",200002_057
0.5200909914413119,120,"(495, 195)",200002_057
0.5316028735599186,120,"(1095, 195)",200002_057
0.5331452699856211,120,"(1020, 120)",200002_057
0.5340170564457449,120,"(345, 270)",200002_057
0.5394894327434345,120,"(1095, 270)",200002_057
0.5433878264327555,120,"(570, 195)",200002_057
0.548649393384646,120,"(1095, 345)",200002_057
0.5488473164214998,120,"(1020, 195)",200002_057
0.5557829037988878,120,"(945, 120)",200002_057
0.5587751302320332,120,"(1095, 420)",200002_057
0.5592179580690033,120,"(1020, 270)",200002_057
0.5653718326148468,120,"(1095, 495)",200002_057
0.5654700298328755,120,"(645, 120)",200002_057
0.5661724375320023,120,"(945, 195)",200002_057
0.5682840412930118,120,"(1095, 570)",200002_057
0.5686137452570368,120,"(1020, 345)",200002_057
0.5710412492954755,120,"(870, 120)",200002_057
0.5747004933291335,120,"(120, 345)",200002_057
0.5772821828544202,120,"(945, 270)",200002_057
0.5791696255766644,120,"(1020, 420)",200002_057
0.581445228605332,120,"(195, 345)",200002_057
0.5843273244874364,120,"(870, 195)",200002_057
0.5847679705455652,120,"(795, 120)",200002_057
0.5850949296836984,120,"(1020, 495)",200002_057
0.5874201138011496,120,"(945, 345)",200002_057
0.5884040164536234,120,"(1020, 570)",200002_057
0.5895862497639197,120,"(270, 345)",200002_057
0.5916863104784973,120,"(645, 195)",200002_057
0.594535357205904,120,"(720, 120)",200002_057
0.5953842356339208,120,"(495, 270)",200002_057
0.5955711782016249,120,"(870, 270)",200002_057
0.5981177094323807,120,"(945, 420)",200002_057
0.5984120897549674,120,"(420, 270)",200002_057
0.5999285764121312,120,"(795, 195)",200002_057
0.60082571779536,120,"(570, 270)",200002_057
0.6019465443624231,120,"(945, 495)",200002_057
0.6057834585987979,120,"(945, 570)",200002_057
0.6068039226456812,120,"(870, 345)",200002_057
0.6092612705363808,120,"(645, 270)",200002_057
0.61083276533348,120,"(870, 495)",200002_057
0.6110653402467531,120,"(720, 195)",200002_057
0.611519323497283,120,"(795, 270)",200002_057
0.6118042961794432,120,"(870, 420)",200002_057
0.612355506953249,120,"(720, 270)",200002_057
0.6142736729822853,120,"(870, 570)",200002_057
0.615073539705978,120,"(795, 345)",200002_057
0.6169276842835221,120,"(795, 420)",200002_057
0.621507051950249,120,"(645, 345)",200002_057
0.6218932790037761,120,"(720, 345)",200002_057
0.6237625062722219,120,"(345, 345)",200002_057
0.627023647699644,120,"(795, 495)",200002_057
0.6343055622577792,120,"(795, 570)",200002_057
0.637219845230344,120,"(720, 420)",200002_057
0.6397676244287414,120,"(570, 345)",200002_057
0.6440433513329828,120,"(720, 495)",200002_057
0.6534991243197286,120,"(645, 420)",200002_057
0.6546810631471337,120,"(495, 345)",200002_057
0.6584711516788916,120,"(720, 570)",200002_057
0.6593417441668197,120,"(420, 345)",200002_057
0.66273329752553,120,"(120, 420)",200002_057
0.6717122249082766,120,"(120, 570)",200002_057
0.6768431479733497,120,"(645, 495)",200002_057
0.6782766252287675,120,"(570, 420)",200002_057
0.6860372318708802,120,"(270, 420)",200002_057
0.6863311428657107,120,"(420, 420)",200002_057
0.6867166822949762,120,"(195, 420)",200002_057
0.6867379998327229,120,"(345, 420)",200002_057
0.6882739406243015,120,"(495, 420)",200002_057
0.6888994488498079,120,"(120, 495)",200002_057
0.6891201948334185,120,"(645, 570)",200002_057
0.6976178096770144,120,"(420, 495)",200002_057
0.6996911008739766,120,"(570, 495)",200002_057
0.699944942024237,120,"(345, 495)",200002_057
0.708044408282715,120,"(495, 495)",200002_057
0.7090778306020414,120,"(570, 570)",200002_057
0.7095053413748783,120,"(195, 495)",200002_057
0.7137844163590349,120,"(270, 495)",200002_057
0.7155305783063113,120,"(195, 570)",200002_057
0.7200402655632591,120,"(495, 570)",200002_057
0.7286209642639909,120,"(420, 570)",200002_057
0.7299701703307966,120,"(270, 570)",200002_057
0.7340270770789443,120,"(345, 570)",200002_057
0.0,120,"(420, 120)",200002_058
0.0,120,"(495, 120)",200002_058
0.0,120,"(570, 120)",200002_058
0.0,120,"(645, 120)",200002_058
0.0,120,"(720, 120)",200002_058
0.0,120,"(420, 195)",200002_058
0.0,120,"(495, 195)",200002_058
0.0,120,"(570, 195)",200002_058
0.0,120,"(645, 195)",200002_058
0.0,120,"(720, 195)",200002_058
0.0,120,"(795, 195)",200002_058
0.0,120,"(420, 270)",200002_058
0.0,120,"(495, 270)",200002_058
0.0,120,"(570, 270)",200002_058
0.0,120,"(645, 270)",200002_058
0.0,120,"(720, 270)",200002_058
0.0,120,"(795, 270)",200002_058
0.0,120,"(420, 345)",200002_058
0.0,120,"(495, 345)",200002_058
0.0,120,"(570, 345)",200002_058
0.0,120,"(645, 345)",200002_058
0.0,120,"(720, 345)",200002_058
0.0,120,"(795, 345)",200002_058
0.0,120,"(495, 420)",200002_058
0.0,120,"(570, 420)",200002_058
0.0,120,"(645, 420)",200002_058
0.0,120,"(720, 420)",200002_058
0.30033077000877845,120,"(120, 195)",200002_058
0.3195394382146084,120,"(195, 195)",200002_058
0.3490032510687957,120,"(195, 120)",200002_058
0.35559175397035103,120,"(120, 270)",200002_058
0.3573651088156469,120,"(120, 120)",200002_058
0.38991388836021057,120,"(270, 195)",200002_058
0.4002528212849519,120,"(270, 120)",200002_058
0.4012937334515406,120,"(195, 270)",200002_058
0.44130817045356907,120,"(345, 120)",200002_058
0.4685998258320837,120,"(345, 195)",200002_058
0.4972836155475512,120,"(270, 270)",200002_058
0.5334121474756303,120,"(120, 345)",200002_058
0.5645314743391524,120,"(345, 270)",200002_058
0.5826697453279509,120,"(195, 345)",200002_058
0.5872413140222132,120,"(1095, 120)",200002_058
0.5990452059090877,120,"(1020, 120)",200002_058
0.6006171463451258,120,"(1020, 195)",200002_058
0.6013120237910199,120,"(1095, 195)",200002_058
0.6040072105113012,120,"(1020, 270)",200002_058
0.606229325660614,120,"(945, 195)",200002_058
0.6087888086520664,120,"(1095, 270)",200002_058
0.6103089748500133,120,"(945, 270)",200002_058
0.6113947120918389,120,"(945, 120)",200002_058
0.6138282442756657,120,"(1020, 345)",200002_058
0.6179916354376109,120,"(870, 120)",200002_058
0.6214364380080531,120,"(1095, 345)",200002_058
0.6217088662708437,120,"(945, 345)",200002_058
0.6230672686774171,120,"(795, 120)",200002_058
0.6233118248930597,120,"(870, 195)",200002_058
0.6252438258441688,120,"(870, 270)",200002_058
0.6284148417823554,120,"(270, 345)",200002_058
0.6359708980396549,120,"(1095, 420)",200002_058
0.6381969505836191,120,"(870, 345)",200002_058
0.6399911575170646,120,"(1020, 420)",200002_058
0.6456245315851743,120,"(1095, 495)",200002_058
0.6479585116324045,120,"(945, 420)",200002_058
0.6535095786058116,120,"(1095, 570)",200002_058
0.6555704894275094,120,"(1020, 495)",200002_058
0.6587647545524794,120,"(870, 420)",200002_058
0.6600173295269431,120,"(795, 420)",200002_058
0.6645918269939436,120,"(945, 495)",200002_058
0.6648418673371489,120,"(1020, 570)",200002_058
0.667655809084089,120,"(345, 345)",200002_058
0.6715574871383682,120,"(870, 495)",200002_058
0.672252639509995,120,"(945, 570)",200002_058
0.6765874090063554,120,"(870, 570)",200002_058
0.6826855730487196,120,"(795, 495)",200002_058
0.6868870706290131,120,"(120, 420)",200002_058
0.694153765698062,120,"(795, 570)",200002_058
0.6947943712626666,120,"(720, 495)",200002_058
0.7137952493724795,120,"(720, 570)",200002_058
0.7180729763686905,120,"(645, 495)",200002_058
0.7255878976352176,120,"(420, 420)",200002_058
0.7314309047567993,120,"(195, 420)",200002_058
0.7338310178989288,120,"(345, 420)",200002_058
0.7369054589535732,120,"(645, 570)",200002_058
0.7369954718702542,120,"(570, 495)",200002_058
0.7374041594473106,120,"(270, 420)",200002_058
0.7486049741584337,120,"(420, 495)",200002_058
0.7502866233410239,120,"(495, 495)",200002_058
0.7563793126937665,120,"(570, 570)",200002_058
0.7566505657172304,120,"(345, 495)",200002_058
0.7580844520009619,120,"(120, 570)",200002_058
0.764910732005898,120,"(120, 495)",200002_058
0.7726133548128002,120,"(495, 570)",200002_058
0.7726807262734127,120,"(270, 495)",200002_058
0.776782359577879,120,"(195, 495)",200002_058
0.7868417287746965,120,"(420, 570)",200002_058
0.7897296553325286,120,"(195, 570)",200002_058
0.7975341468297659,120,"(345, 570)",200002_058
0.7977432316299872,120,"(270, 570)",200002_058
0.0,120,"(420, 120)",200002_059
0.0,120,"(495, 120)",200002_059
0.0,120,"(570, 120)",200002_059
0.0,120,"(645, 120)",200002_059
0.0,120,"(720, 120)",200002_059
0.0,120,"(345, 195)",200002_059
0.0,120,"(420, 195)",200002_059
0.0,120,"(495, 195)",200002_059
0.0,120,"(570, 195)",200002_059
0.0,120,"(645, 195)",200002_059
0.0,120,"(720, 195)",200002_059
0.0,120,"(795, 195)",200002_059
0.0,120,"(870, 195)",200002_059
0.0,120,"(420, 270)",200002_059
0.0,120,"(495, 270)",200002_059
0.0,120,"(570, 270)",200002_059
0.0,120,"(645, 270)",200002_059
0.0,120,"(720, 270)",200002_059
0.0,120,"(795, 270)",200002_059
0.0,120,"(870, 270)",200002_059
0.0,120,"(420, 345)",200002_059
0.0,120,"(495, 345)",200002_059
0.0,120,"(570, 345)",200002_059
0.0,120,"(645, 345)",200002_059
0.0,120,"(720, 345)",200002_059
0.0,120,"(795, 345)",200002_059
0.0,120,"(870, 345)",200002_059
0.0,120,"(495, 420)",200002_059
0.0,120,"(570, 420)",200002_059
0.0,120,"(645, 420)",200002_059
0.0,120,"(720, 420)",200002_059
0.0,120,"(795, 420)",200002_059
0.0,120,"(870, 420)",200002_059
0.0,120,"(570, 495)",200002_059
0.0,120,"(645, 495)",200002_059
0.0,120,"(720, 495)",200002_059
0.0,120,"(795, 495)",200002_059
0.3152836231211104,120,"(120, 270)",200002_059
0.33240514476573985,120,"(120, 195)",200002_059
0.37396350331430234,120,"(195, 195)",200002_059
0.39401780630194766,120,"(195, 270)",200002_059
0.44985679744118245,120,"(120, 120)",200002_059
0.4672123278626313,120,"(120, 345)",200002_059
0.47327228878058497,120,"(195, 120)",200002_059
0.4792132646444183,120,"(270, 195)",200002_059
0.5063605989044091,120,"(345, 120)",200002_059
0.5120222077110916,120,"(270, 120)",200002_059
0.5255830055670445,120,"(270, 270)",200002_059
0.532039688280651,120,"(195, 345)",200002_059
0.5757841318193535,120,"(1095, 120)",200002_059
0.590336670817235,120,"(1095, 195)",200002_059
0.5909497738665622,120,"(1020, 120)",200002_059
0.59897589429258,120,"(345, 270)",200002_059
0.6004639479498024,120,"(1020, 195)",200002_059
0.6021459742620521,120,"(1095, 270)",200002_059
0.6074179318812538,120,"(1020, 270)",200002_059
0.6079716799795157,120,"(945, 120)",200002_059
0.6087364770859253,120,"(945, 195)",200002_059
0.6147343150032674,120,"(1095, 345)",200002_059
0.6155688391155448,120,"(870, 120)",200002_059
0.6175840863319015,120,"(945, 270)",200002_059
0.6187884959341031,120,"(270, 345)",200002_059
0.6192049684417167,120,"(1020, 345)",200002_059
0.621572743890261,120,"(795, 120)",200002_059
0.6295455486943186,120,"(1095, 420)",200002_059
0.6304625762755025,120,"(945, 345)",200002_059
0.6407121991796169,120,"(1095, 495)",200002_059
0.6407607775290305,120,"(1020, 420)",200002_059
0.6486595431338422,120,"(1095, 570)",200002_059
0.6504131495341826,120,"(945, 420)",200002_059
0.6516699699963318,120,"(1020, 495)",200002_059
0.660629261093613,120,"(1020, 570)",200002_059
0.6627892151423066,120,"(945, 495)",200002_059
0.666337906944224,120,"(120, 420)",200002_059
0.6725429530216247,120,"(870, 495)",200002_059
0.6730342652271462,120,"(945, 570)",200002_059
0.6766371325526355,120,"(345, 345)",200002_059
0.6843569081788161,120,"(870, 570)",200002_059
0.698664425004353,120,"(795, 570)",200002_059
0.715307055986371,120,"(720, 570)",200002_059
0.7170600595305426,120,"(195, 420)",200002_059
0.7298198727957969,120,"(420, 420)",200002_059
0.7341972549987565,120,"(270, 420)",200002_059
0.7358874842566278,120,"(645, 570)",200002_059
0.7375015788741792,120,"(345, 420)",200002_059
0.7542884878705225,120,"(495, 495)",200002_059
0.756702809051944,120,"(570, 570)",200002_059
0.7577660515170395,120,"(420, 495)",200002_059
0.7605157860305997,120,"(120, 570)",200002_059
0.7661722789193647,120,"(345, 495)",200002_059
0.7673508075374468,120,"(120, 495)",200002_059
0.7764922448694779,120,"(270, 495)",200002_059
0.7782317925637778,120,"(495, 570)",200002_059
0.780715610570912,120,"(195, 495)",200002_059
0.7943136303588355,120,"(195, 570)",200002_059
0.7969308482154546,120,"(420, 570)",200002_059
0.8063216431662316,120,"(270, 570)",200002_059
0.8076477600510641,120,"(345, 570)",200002_059
0.0,120,"(420, 120)",200002_060
0.0,120,"(495, 120)",200002_060
0.0,120,"(570, 120)",200002_060
0.0,120,"(645, 120)",200002_060
0.0,120,"(720, 120)",200002_060
0.0,120,"(795, 120)",200002_060
0.0,120,"(345, 195)",200002_060
0.0,120,"(420, 195)",200002_060
0.0,120,"(495, 195)",200002_060
0.0,120,"(570, 195)",200002_060
0.0,120,"(645, 195)",200002_060
0.0,120,"(720, 195)",200002_060
0.0,120,"(795, 195)",200002_060
0.0,120,"(870, 195)",200002_060
0.0,120,"(345, 270)",200002_060
0.0,120,"(420, 270)",200002_060
0.0,120,"(495, 270)",200002_060
0.0,120,"(570, 270)",200002_060
0.0,120,"(645, 270)",200002_060
0.0,120,"(720, 270)",200002_060
0.0,120,"(795, 270)",200002_060
0.0,120,"(870, 270)",200002_060
0.0,120,"(420, 345)",200002_060
0.0,120,"(495, 345)",200002_060
0.0,120,"(570, 345)",200002_060
0.0,120,"(645, 345)",200002_060
0.0,120,"(720, 345)",200002_060
0.0,120,"(795, 345)",200002_060
0.0,120,"(870, 345)",200002_060
0.0,120,"(495, 420)",200002_060
0.0,120,"(570, 420)",200002_060
0.0,120,"(645, 420)",200002_060
0.0,120,"(720, 420)",200002_060
0.0,120,"(795, 420)",200002_060
0.0,120,"(870, 420)",200002_060
0.0,120,"(645, 495)",200002_060
0.0,120,"(720, 495)",200002_060
0.0,120,"(795, 495)",200002_060
0.3800991113275491,120,"(120, 270)",200002_060
0.4091053670543576,120,"(120, 195)",200002_060
0.44367568711569744,120,"(195, 195)",200002_060
0.4714053158214373,120,"(195, 270)",200002_060
0.48174169446187287,120,"(120, 120)",200002_060
0.4886276623068763,120,"(345, 120)",200002_060
0.49858316761950117,120,"(270, 195)",200002_060
0.5005374576855826,120,"(195, 120)",200002_060
0.5005551107803928,120,"(120, 345)",200002_060
0.5058301885788465,120,"(270, 120)",200002_060
0.5534709927710341,120,"(270, 270)",200002_060
0.5658272047941739,120,"(195, 345)",200002_060
0.5722213807878479,120,"(1095, 120)",200002_060
0.5845799203279828,120,"(1020, 120)",200002_060
0.5880125161994972,120,"(1095, 195)",200002_060
0.6002115489436014,120,"(1095, 270)",200002_060
0.6051206427130063,120,"(945, 120)",200002_060
0.6054210858897078,120,"(1020, 195)",200002_060
0.6104645647629883,120,"(1095, 345)",200002_060
0.6134519767703758,120,"(1020, 270)",200002_060
0.6140081029175433,120,"(870, 120)",200002_060
0.6167899144279536,120,"(945, 195)",200002_060
0.6244068565609318,120,"(1020, 345)",200002_060
0.6261823509205281,120,"(1095, 420)",200002_060
0.627634463567789,120,"(945, 270)",200002_060
0.6320688649732454,120,"(270, 345)",200002_060
0.6397572688114648,120,"(945, 345)",200002_060
0.6413088731807103,120,"(1020, 420)",200002_060
0.641795135361264,120,"(1095, 495)",200002_060
0.6503081328628559,120,"(1095, 570)",200002_060
0.6525325833019333,120,"(945, 420)",200002_060
0.6531264217507001,120,"(1020, 495)",200002_060
